head,relation,tail
C1335299,expression present,C0265492
C1335299,expression present,C0001627
C1335299,expression present,C1302995
C1335299,expression present,C0265292
C1335299,expression present,C0282207
C1335299,expression present,C0399378
C1335299,expression present,C0950121
C1335299,expression present,C0016667
C1335299,expression present,C0265233
C1335299,expression present,C0009714
C1335299,expression present,C1708350
C1335299,expression present,C0020072
C1335299,expression present,C0026705
C1335299,expression present,C1833213
C1335299,expression present,C0022541
C1335299,expression present,C0037231
C1335299,expression present,C0028860
C1335299,expression present,C0265345
C1335299,expression present,C0004779
C1335299,expression present,C0022577
C1335299,expression present,C0043346
C1335299,expression present,C3266843
C1335299,expression present,C0043388
C1335299,expression present,C0043395
C1335299,expression present,C0221348
C1335299,expression present,C1857663
C1335299,expression present,C0043459
C1335299,expression present,C0027059
C1335299,expression present,C0796160
C1335299,expression present,C4708600
C1335299,expression present,C0751882
C1335299,expression present,C2676770
C1335299,expression present,C5442005
C1335299,expression present,C0342907
C1335299,expression present,C0432487
C1335299,expression present,C4225396
C1335299,expression present,C2909036
C1335299,expression present,C0685838
C1335299,expression present,C2936741
C0041228,expression present,C0265233
C0041228,expression present,C1833213
C0041228,expression present,C0022541
C0041228,expression present,C0043346
C0409959,expression present,C2931422
C0409959,expression present,C0265492
C0409959,expression present,C2930908
C0409959,expression present,C0001627
C0409959,expression present,C1302995
C0409959,expression present,C0265292
C0409959,expression present,C0282207
C0409959,expression present,C0399378
C0409959,expression present,C0950121
C0409959,expression present,C0015773
C0409959,expression present,C0016667
C0409959,expression present,C0265233
C0409959,expression present,C0009714
C0409959,expression present,C1708350
C0409959,expression present,C0020072
C0409959,expression present,C0026705
C0409959,expression present,C1833213
C0409959,expression present,C0022541
C0409959,expression present,C0037231
C0409959,expression present,C0028860
C0409959,expression present,C0265345
C0409959,expression present,C0004779
C0409959,expression present,C0022577
C0409959,expression present,C0043346
C0409959,expression present,C3266843
C0409959,expression present,C0043388
C0409959,expression present,C0043395
C0409959,expression present,C0221348
C0409959,expression present,C1857663
C0409959,expression present,C0043459
C0409959,expression present,C0027059
C0409959,expression present,C4708600
C0409959,expression present,C0751882
C0409959,expression present,C2676770
C0409959,expression present,C4721555
C0409959,expression present,C5442005
C0409959,expression present,C0342907
C0409959,expression present,C0432487
C0409959,expression present,C4225396
C0409959,expression present,C2909036
C0409959,expression present,C0685838
C0409959,expression present,C2936741
C0349543,expression present,C0265292
C0349543,expression present,C0399378
C0349543,expression present,C0026705
C0349543,expression present,C0265345
C0349543,expression present,C0043346
C0349543,expression present,C4225396
C0279672,expression present,C2931422
C0279672,expression present,C0265492
C0279672,expression present,C0001627
C0279672,expression present,C0265292
C0279672,expression present,C0399378
C0279672,expression present,C0950121
C0279672,expression present,C0015773
C0279672,expression present,C0265233
C0279672,expression present,C0009714
C0279672,expression present,C0020072
C0279672,expression present,C0026705
C0279672,expression present,C1833213
C0279672,expression present,C0022541
C0279672,expression present,C0265345
C0279672,expression present,C0022577
C0279672,expression present,C0043346
C0279672,expression present,C3266843
C0279672,expression present,C0043388
C0279672,expression present,C0043395
C0279672,expression present,C0221348
C0279672,expression present,C1857663
C0279672,expression present,C0043459
C0279672,expression present,C0027059
C0279672,expression present,C0796160
C0279672,expression present,C4708600
C0279672,expression present,C0751882
C0279672,expression present,C2676770
C0279672,expression present,C5442005
C0279672,expression present,C0342907
C0279672,expression present,C0432487
C0279672,expression present,C4225396
C0279672,expression present,C2909036
C0279672,expression present,C0685838
C0279672,expression present,C2936741
C0028768,expression present,C2931422
C0028768,expression present,C0265492
C0028768,expression present,C0001627
C0028768,expression present,C1302995
C0028768,expression present,C0265292
C0028768,expression present,C0399378
C0028768,expression present,C0950121
C0028768,expression present,C0016667
C0028768,expression present,C0265233
C0028768,expression present,C0009714
C0028768,expression present,C0020072
C0028768,expression present,C0026705
C0028768,expression present,C1833213
C0028768,expression present,C0022541
C0028768,expression present,C0037231
C0028768,expression present,C0028860
C0028768,expression present,C0265345
C0028768,expression present,C0004779
C0028768,expression present,C0022577
C0028768,expression present,C0043346
C0028768,expression present,C3266843
C0028768,expression present,C0043388
C0028768,expression present,C0043395
C0028768,expression present,C0221348
C0028768,expression present,C0043459
C0028768,expression present,C0027059
C0028768,expression present,C0796160
C0028768,expression present,C4708600
C0028768,expression present,C0751882
C0028768,expression present,C2676770
C0028768,expression present,C5442005
C0028768,expression present,C0342907
C0028768,expression present,C0432487
C0028768,expression present,C4225396
C0028768,expression present,C2909036
C0028768,expression present,C0685838
C0028768,expression present,C2936741
C0403529,expression present,C2931422
C0403529,expression present,C0265492
C0403529,expression present,C0001627
C0403529,expression present,C0265292
C0403529,expression present,C0282207
C0403529,expression present,C0399378
C0403529,expression present,C0950121
C0403529,expression present,C0016667
C0403529,expression present,C0265233
C0403529,expression present,C0009714
C0403529,expression present,C1708350
C0403529,expression present,C0026705
C0403529,expression present,C1833213
C0403529,expression present,C0022541
C0403529,expression present,C0037231
C0403529,expression present,C0028860
C0403529,expression present,C0265345
C0403529,expression present,C0004779
C0403529,expression present,C0022577
C0403529,expression present,C0043346
C0403529,expression present,C3266843
C0403529,expression present,C0043388
C0403529,expression present,C0043395
C0403529,expression present,C0221348
C0403529,expression present,C1857663
C0403529,expression present,C0043459
C0403529,expression present,C0027059
C0403529,expression present,C0796160
C0403529,expression present,C4708600
C0403529,expression present,C0751882
C0403529,expression present,C2676770
C0403529,expression present,C5442005
C0403529,expression present,C0342907
C0403529,expression present,C0432487
C0403529,expression present,C4225396
C0403529,expression present,C2909036
C0403529,expression present,C0685838
C0403529,expression present,C2936741
C0018621,expression present,C2931422
C0018621,expression present,C0265492
C0018621,expression present,C0001627
C0018621,expression present,C1302995
C0018621,expression present,C0265292
C0018621,expression present,C0399378
C0018621,expression present,C0950121
C0018621,expression present,C0015773
C0018621,expression present,C0265233
C0018621,expression present,C0009714
C0018621,expression present,C1708350
C0018621,expression present,C0020072
C0018621,expression present,C0026705
C0018621,expression present,C1833213
C0018621,expression present,C0022541
C0018621,expression present,C0037231
C0018621,expression present,C0028860
C0018621,expression present,C0265345
